adam, standard, 100, 0.01, 0.001, 0.851965601965602
adam, standard, 100, 0.01, 0.1, 0.8528869778869779
adam, standard, 100, 0.01, 10.0, 0.8350737100737101
adam, standard, 100, 0.01, 1.0, 0.8504299754299754
adam, standard, 100, 0.01, 0.01, 0.8522727272727273
adam, standard, 100, 0.01, 0.0001, 0.8513513513513513
adam, standard, 100, 0.01, 1e-05, 0.8381449631449631
adam, standard, 100, 0.001, 0.001, 0.8507371007371007
adam, standard, 100, 0.001, 0.0001, 0.8513513513513513
adam, standard, 100, 0.001, 1.0, 0.8485872235872236
adam, standard, 100, 0.001, 0.1, 0.8541154791154791
adam, standard, 100, 0.001, 0.01, 0.851044226044226
adam, standard, 100, 0.001, 10.0, 0.8381449631449631
adam, standard, 100, 0.001, 1e-05, 0.8381449631449631
adam, standard, 100, 0.0001, 0.0001, 0.8513513513513513
adam, standard, 100, 0.0001, 10.0, 0.836916461916462
adam, standard, 100, 0.0001, 0.001, 0.851044226044226
adam, standard, 100, 0.0001, 0.01, 0.8513513513513513
adam, standard, 100, 0.0001, 1.0, 0.851044226044226
adam, standard, 100, 0.0001, 0.1, 0.851965601965602
adam, standard, 100, 0.0001, 1e-05, 0.8378378378378378
adam, standard, 500, 0.1, 1.0, 0.8535012285012284
adam, standard, 500, 0.1, 0.001, 0.8516584766584766
adam, standard, 500, 0.1, 0.1, 0.8525798525798526
adam, standard, 500, 0.1, 10.0, 0.8452088452088452
adam, standard, 500, 0.1, 0.01, 0.8516584766584766
adam, standard, 500, 0.1, 1e-05, 0.7942260442260443
adam, standard, 500, 0.1, 0.0001, 0.8485872235872236
adam, standard, 500, 0.01, 0.1, 0.8535012285012284
adam, standard, 500, 0.01, 0.001, 0.8504299754299754
adam, standard, 500, 0.01, 10.0, 0.8442874692874693
adam, standard, 500, 0.01, 1.0, 0.8531941031941032
adam, standard, 500, 0.01, 0.01, 0.851044226044226
adam, standard, 500, 0.01, 0.0001, 0.8488943488943489
adam, standard, 500, 0.01, 1e-05, 0.7942260442260443
adam, standard, 500, 0.001, 0.01, 0.8507371007371007
adam, standard, 500, 0.001, 0.001, 0.8501228501228502
adam, standard, 500, 0.001, 10.0, 0.8449017199017199
adam, standard, 500, 0.001, 1.0, 0.8525798525798526
adam, standard, 500, 0.001, 0.1, 0.8513513513513513
adam, standard, 500, 0.001, 0.0001, 0.8488943488943489
adam, standard, 500, 0.001, 1e-05, 0.7942260442260443
adam, standard, 500, 0.0001, 10.0, 0.8427518427518428
adam, standard, 500, 0.0001, 0.01, 0.851044226044226
adam, standard, 500, 0.0001, 0.001, 0.8504299754299754
adam, standard, 500, 0.0001, 0.1, 0.851965601965602
adam, standard, 500, 0.0001, 1.0, 0.8507371007371007
adam, standard, 500, 0.0001, 0.0001, 0.8488943488943489
adam, standard, 500, 0.0001, 1e-05, 0.7942260442260443
adam, min_max, 10, 0.1, 1e-05, 0.8286240786240786
adam, min_max, 10, 0.1, 0.001, 0.8298525798525799
adam, min_max, 10, 0.1, 0.1, 0.8344594594594594
adam, min_max, 10, 0.1, 0.01, 0.832002457002457
adam, min_max, 10, 0.1, 10.0, 0.8209459459459459
adam, min_max, 10, 0.1, 1.0, 0.8264742014742015
adam, min_max, 10, 0.1, 0.0001, 0.8298525798525799
adam, min_max, 10, 0.01, 0.01, 0.8393734643734644
adam, min_max, 10, 0.01, 0.0001, 0.8363022113022113
adam, min_max, 10, 0.01, 1.0, 0.8295454545454546
adam, min_max, 10, 0.01, 1e-05, 0.8335380835380836
adam, min_max, 10, 0.01, 0.001, 0.8378378378378378
adam, min_max, 10, 0.01, 10.0, 0.8126535626535627
adam, min_max, 10, 0.01, 0.1, 0.8402948402948403
adam, min_max, 10, 0.001, 1e-05, 0.8338452088452089
adam, min_max, 10, 0.001, 0.1, 0.8464373464373465
adam, min_max, 10, 0.001, 0.01, 0.8461302211302212
adam, min_max, 10, 0.001, 1.0, 0.8332309582309583
adam, min_max, 10, 0.001, 10.0, 0.8215601965601965
adam, min_max, 10, 0.001, 0.001, 0.8436732186732187
adam, min_max, 10, 0.001, 0.0001, 0.8427518427518428
adam, min_max, 10, 0.0001, 1.0, 0.8402948402948403
adam, min_max, 10, 0.0001, 0.1, 0.8528869778869779
adam, min_max, 10, 0.0001, 1e-05, 0.8335380835380836
adam, min_max, 10, 0.0001, 0.001, 0.8507371007371007
adam, min_max, 10, 0.0001, 10.0, 0.8347665847665847
adam, min_max, 10, 0.0001, 0.01, 0.8507371007371007
adam, min_max, 10, 0.0001, 0.0001, 0.847972972972973
adam, min_max, 50, 0.1, 1e-05, 0.8289312039312039
adam, min_max, 50, 0.1, 0.0001, 0.8344594594594594
adam, min_max, 50, 0.1, 10.0, 0.828009828009828
adam, min_max, 50, 0.1, 1.0, 0.8366093366093366
adam, min_max, 50, 0.1, 0.1, 0.8381449631449631
adam, min_max, 50, 0.1, 0.01, 0.8378378378378378
adam, min_max, 50, 0.1, 0.001, 0.8363022113022113
adam, min_max, 50, 0.01, 1e-05, 0.8292383292383292
adam, min_max, 50, 0.01, 0.001, 0.8390663390663391
adam, min_max, 50, 0.01, 0.1, 0.8430589680589681
adam, min_max, 50, 0.01, 10.0, 0.8289312039312039
adam, min_max, 50, 0.01, 0.0001, 0.836916461916462
adam, min_max, 50, 0.01, 1.0, 0.8381449631449631
adam, min_max, 50, 0.01, 0.01, 0.839987714987715
adam, min_max, 50, 0.001, 10.0, 0.8301597051597052
adam, min_max, 50, 0.001, 0.01, 0.8501228501228502
adam, min_max, 50, 0.001, 1.0, 0.8473587223587223
adam, min_max, 50, 0.001, 1e-05, 0.8292383292383292
adam, min_max, 50, 0.001, 0.1, 0.8525798525798526
adam, min_max, 50, 0.001, 0.001, 0.8498157248157249
adam, min_max, 50, 0.001, 0.0001, 0.8445945945945946
adam, min_max, 50, 0.0001, 1.0, 0.8473587223587223
adam, min_max, 50, 0.0001, 0.01, 0.851044226044226
adam, min_max, 50, 0.0001, 1e-05, 0.8292383292383292
adam, min_max, 50, 0.0001, 0.1, 0.8522727272727273
adam, min_max, 50, 0.0001, 0.001, 0.8501228501228502
adam, min_max, 50, 0.0001, 10.0, 0.8384520884520884
adam, min_max, 50, 0.0001, 0.0001, 0.8445945945945946
adam, min_max, 100, 0.1, 0.1, 0.8402948402948403
adam, min_max, 100, 0.1, 10.0, 0.8243243243243243
adam, min_max, 100, 0.1, 1.0, 0.8393734643734644
adam, min_max, 100, 0.1, 0.01, 0.8381449631449631
adam, min_max, 100, 0.1, 0.001, 0.8372235872235873
adam, min_max, 100, 0.1, 1e-05, 0.8292383292383292
adam, min_max, 100, 0.1, 0.0001, 0.835995085995086
adam, min_max, 100, 0.01, 1.0, 0.8467444717444718
adam, min_max, 100, 0.01, 0.001, 0.8421375921375921
adam, min_max, 100, 0.01, 0.1, 0.8467444717444718
adam, min_max, 100, 0.01, 10.0, 0.828009828009828
adam, min_max, 100, 0.01, 0.01, 0.8442874692874693
adam, min_max, 100, 0.01, 0.0001, 0.8356879606879607
adam, min_max, 100, 0.01, 1e-05, 0.8295454545454546
adam, min_max, 100, 0.001, 0.1, 0.851044226044226
adam, min_max, 100, 0.001, 10.0, 0.8390663390663391
adam, min_max, 100, 0.001, 1.0, 0.8485872235872236
adam, min_max, 100, 0.001, 0.01, 0.8507371007371007
adam, min_max, 100, 0.001, 0.0001, 0.8356879606879607
adam, min_max, 100, 0.001, 0.001, 0.8485872235872236
adam, min_max, 100, 0.001, 1e-05, 0.8295454545454546
adam, min_max, 100, 0.0001, 0.001, 0.8498157248157249
adam, min_max, 100, 0.0001, 1.0, 0.8525798525798526
adam, min_max, 100, 0.0001, 0.0001, 0.8356879606879607
adam, min_max, 100, 0.0001, 10.0, 0.8393734643734644
adam, min_max, 100, 0.0001, 0.01, 0.8513513513513513
adam, min_max, 100, 0.0001, 0.1, 0.851965601965602
adam, min_max, 100, 0.0001, 1e-05, 0.8295454545454546
adam, min_max, 500, 0.1, 10.0, 0.8344594594594594
adam, min_max, 500, 0.1, 0.0001, 0.832002457002457
adam, min_max, 500, 0.1, 0.1, 0.8418304668304668
adam, min_max, 500, 0.1, 0.001, 0.8381449631449631
adam, min_max, 500, 0.1, 1.0, 0.8461302211302212
adam, min_max, 500, 0.1, 0.01, 0.8390663390663391
adam, min_max, 500, 0.1, 1e-05, 0.7635135135135135
adam, min_max, 500, 0.01, 0.0001, 0.8323095823095823
adam, min_max, 500, 0.01, 0.1, 0.8504299754299754
adam, min_max, 500, 0.01, 1.0, 0.8492014742014742
adam, min_max, 500, 0.01, 10.0, 0.8421375921375921
adam, min_max, 500, 0.01, 0.001, 0.8402948402948403
adam, min_max, 500, 0.01, 0.01, 0.8495085995085995
adam, min_max, 500, 0.01, 1e-05, 0.7638206388206388
adam, min_max, 500, 0.001, 10.0, 0.8455159705159705
adam, min_max, 500, 0.001, 0.0001, 0.832002457002457
adam, min_max, 500, 0.001, 0.01, 0.8507371007371007
adam, min_max, 500, 0.001, 0.1, 0.8513513513513513
adam, min_max, 500, 0.001, 1.0, 0.8553439803439803
adam, min_max, 500, 0.001, 1e-05, 0.7638206388206388
adam, min_max, 500, 0.001, 0.001, 0.8485872235872236
adam, min_max, 500, 0.0001, 1.0, 0.8531941031941032
adam, min_max, 500, 0.0001, 0.1, 0.8525798525798526
adam, min_max, 500, 0.0001, 0.01, 0.8507371007371007
adam, min_max, 500, 0.0001, 10.0, 0.8467444717444718
adam, min_max, 500, 0.0001, 0.0001, 0.832002457002457
adam, min_max, 500, 0.0001, 0.001, 0.8485872235872236
adam, min_max, 500, 0.0001, 1e-05, 0.7638206388206388
ada, standard, 10, 0.1, 1.0, 0.8430589680589681
ada, standard, 10, 0.1, 0.1, 0.8433660933660934
ada, standard, 10, 0.1, 0.01, 0.8418304668304668
ada, standard, 10, 0.1, 10.0, 0.8445945945945946
ada, standard, 10, 0.1, 0.0001, 0.7828624078624079
ada, standard, 10, 0.1, 0.001, 0.8381449631449631
ada, standard, 10, 0.1, 1e-05, 0.7656633906633906
ada, standard, 10, 0.01, 1.0, 0.8522727272727273
ada, standard, 10, 0.01, 0.01, 0.8501228501228502
ada, standard, 10, 0.01, 0.1, 0.8501228501228502
ada, standard, 10, 0.01, 0.001, 0.8421375921375921
ada, standard, 10, 0.01, 10.0, 0.851044226044226
ada, standard, 10, 0.01, 0.0001, 0.7834766584766585
ada, standard, 10, 0.01, 1e-05, 0.7656633906633906
ada, standard, 10, 0.001, 10.0, 0.8525798525798526
ada, standard, 10, 0.001, 0.1, 0.8513513513513513
ada, standard, 10, 0.001, 0.01, 0.8513513513513513
ada, standard, 10, 0.001, 1.0, 0.8522727272727273
ada, standard, 10, 0.001, 0.0001, 0.7788697788697788
ada, standard, 10, 0.001, 1e-05, 0.7656633906633906
ada, standard, 10, 0.001, 0.001, 0.8445945945945946
ada, standard, 10, 0.0001, 1.0, 0.8513513513513513
ada, standard, 10, 0.0001, 10.0, 0.8525798525798526
ada, standard, 10, 0.0001, 0.1, 0.8507371007371007
ada, standard, 10, 0.0001, 0.01, 0.851044226044226
ada, standard, 10, 0.0001, 1e-05, 0.7656633906633906
ada, standard, 10, 0.0001, 0.0001, 0.7834766584766585
ada, standard, 10, 0.0001, 0.001, 0.8445945945945946
ada, standard, 50, 0.1, 0.01, 0.8449017199017199
ada, standard, 50, 0.1, 1.0, 0.8488943488943489
ada, standard, 50, 0.1, 10.0, 0.8504299754299754
ada, standard, 50, 0.1, 0.1, 0.8476658476658476
ada, standard, 50, 0.1, 0.0001, 0.7754914004914005
ada, standard, 50, 0.1, 1e-05, 0.7668918918918919
ada, standard, 50, 0.1, 0.001, 0.8406019656019657
ada, standard, 50, 0.01, 10.0, 0.8541154791154791
ada, standard, 50, 0.01, 0.1, 0.851965601965602
ada, standard, 50, 0.01, 0.01, 0.8516584766584766
ada, standard, 50, 0.01, 1.0, 0.8522727272727273
ada, standard, 50, 0.01, 0.0001, 0.7754914004914005
ada, standard, 50, 0.01, 0.001, 0.8390663390663391
ada, standard, 50, 0.01, 1e-05, 0.7668918918918919
ada, standard, 50, 0.001, 10.0, 0.8513513513513513
ada, standard, 50, 0.001, 0.01, 0.8504299754299754
ada, standard, 50, 0.001, 1.0, 0.851965601965602
ada, standard, 50, 0.001, 1e-05, 0.7675061425061425
ada, standard, 50, 0.001, 0.1, 0.851044226044226
ada, standard, 50, 0.001, 0.0001, 0.7754914004914005
ada, standard, 50, 0.001, 0.001, 0.8390663390663391
ada, standard, 50, 0.0001, 0.1, 0.8507371007371007
ada, standard, 50, 0.0001, 1e-05, 0.7671990171990172
ada, standard, 50, 0.0001, 10.0, 0.8531941031941032
ada, standard, 50, 0.0001, 1.0, 0.8513513513513513
ada, standard, 50, 0.0001, 0.01, 0.8507371007371007
ada, standard, 50, 0.0001, 0.0001, 0.7754914004914005
ada, standard, 50, 0.0001, 0.001, 0.8390663390663391
ada, standard, 100, 0.1, 0.01, 0.8504299754299754
ada, standard, 100, 0.1, 1.0, 0.8507371007371007
ada, standard, 100, 0.1, 10.0, 0.8528869778869779
ada, standard, 100, 0.1, 0.1, 0.8501228501228502
ada, standard, 100, 0.1, 1e-05, 0.7678132678132679
ada, standard, 100, 0.1, 0.001, 0.835995085995086
ada, standard, 100, 0.1, 0.0001, 0.7751842751842751
ada, standard, 100, 0.01, 0.01, 0.8507371007371007
ada, standard, 100, 0.01, 0.1, 0.851044226044226
ada, standard, 100, 0.01, 1.0, 0.8525798525798526
ada, standard, 100, 0.01, 10.0, 0.8531941031941032
ada, standard, 100, 0.01, 0.0001, 0.773955773955774
ada, standard, 100, 0.01, 1e-05, 0.7678132678132679
ada, standard, 100, 0.01, 0.001, 0.836916461916462
ada, standard, 100, 0.001, 0.01, 0.8504299754299754
ada, standard, 100, 0.001, 10.0, 0.8516584766584766
ada, standard, 100, 0.001, 0.1, 0.8507371007371007
ada, standard, 100, 0.001, 1.0, 0.8513513513513513
ada, standard, 100, 0.001, 0.0001, 0.773955773955774
ada, standard, 100, 0.001, 1e-05, 0.7678132678132679
ada, standard, 100, 0.001, 0.001, 0.836916461916462
ada, standard, 100, 0.0001, 0.01, 0.8504299754299754
ada, standard, 100, 0.0001, 0.1, 0.8504299754299754
ada, standard, 100, 0.0001, 1.0, 0.8507371007371007
ada, standard, 100, 0.0001, 10.0, 0.8516584766584766
ada, standard, 100, 0.0001, 0.0001, 0.773955773955774
ada, standard, 100, 0.0001, 0.001, 0.836916461916462
ada, standard, 100, 0.0001, 1e-05, 0.7678132678132679
ada, standard, 500, 0.1, 10.0, 0.8528869778869779
ada, standard, 500, 0.1, 1e-05, 0.7684275184275184
ada, standard, 500, 0.1, 0.1, 0.8507371007371007
ada, standard, 500, 0.1, 1.0, 0.8516584766584766
ada, standard, 500, 0.1, 0.01, 0.8507371007371007
ada, standard, 500, 0.1, 0.0001, 0.773034398034398
ada, standard, 500, 0.1, 0.001, 0.8286240786240786
ada, standard, 500, 0.01, 1.0, 0.851965601965602
ada, standard, 500, 0.01, 0.1, 0.851044226044226
ada, standard, 500, 0.01, 10.0, 0.8513513513513513
ada, standard, 500, 0.01, 0.01, 0.8495085995085995
ada, standard, 500, 0.01, 0.0001, 0.773034398034398
ada, standard, 500, 0.01, 1e-05, 0.7681203931203932
ada, standard, 500, 0.01, 0.001, 0.8286240786240786
ada, standard, 500, 0.001, 0.01, 0.8492014742014742
ada, standard, 500, 0.001, 0.1, 0.8501228501228502
ada, standard, 500, 0.001, 1e-05, 0.7684275184275184
ada, standard, 500, 0.001, 10.0, 0.8522727272727273
ada, standard, 500, 0.001, 1.0, 0.851044226044226
ada, standard, 500, 0.001, 0.001, 0.8286240786240786
ada, standard, 500, 0.001, 0.0001, 0.773034398034398
ada, standard, 500, 0.0001, 0.01, 0.8492014742014742
ada, standard, 500, 0.0001, 10.0, 0.8525798525798526
ada, standard, 500, 0.0001, 1.0, 0.851044226044226
ada, standard, 500, 0.0001, 0.1, 0.851044226044226
ada, standard, 500, 0.0001, 1e-05, 0.7681203931203932
ada, standard, 500, 0.0001, 0.0001, 0.773034398034398
ada, standard, 500, 0.0001, 0.001, 0.8286240786240786
ada, min_max, 10, 0.1, 1.0, 0.8316953316953317
ada, min_max, 10, 0.1, 10.0, 0.8326167076167076
ada, min_max, 10, 0.1, 0.001, 0.8277027027027027
ada, min_max, 10, 0.1, 0.1, 0.8298525798525799
ada, min_max, 10, 0.1, 1e-05, 0.7613636363636364
ada, min_max, 10, 0.1, 0.01, 0.8277027027027027
ada, min_max, 10, 0.1, 0.0001, 0.7616707616707616
ada, min_max, 10, 0.01, 0.01, 0.835995085995086
ada, min_max, 10, 0.01, 0.1, 0.8372235872235873
ada, min_max, 10, 0.01, 0.001, 0.8289312039312039
ada, min_max, 10, 0.01, 1.0, 0.8402948402948403
ada, min_max, 10, 0.01, 10.0, 0.839987714987715
ada, min_max, 10, 0.01, 1e-05, 0.7613636363636364
ada, min_max, 10, 0.01, 0.0001, 0.7616707616707616
ada, min_max, 10, 0.001, 10.0, 0.8464373464373465
ada, min_max, 10, 0.001, 1.0, 0.8442874692874693
ada, min_max, 10, 0.001, 0.1, 0.8424447174447175
ada, min_max, 10, 0.001, 1e-05, 0.7613636363636364
ada, min_max, 10, 0.001, 0.01, 0.8381449631449631
ada, min_max, 10, 0.001, 0.0001, 0.7616707616707616
ada, min_max, 10, 0.001, 0.001, 0.8316953316953317
ada, min_max, 10, 0.0001, 10.0, 0.8522727272727273
ada, min_max, 10, 0.0001, 1.0, 0.8504299754299754
ada, min_max, 10, 0.0001, 0.1, 0.8492014742014742
ada, min_max, 10, 0.0001, 0.001, 0.8313882063882064
ada, min_max, 10, 0.0001, 0.0001, 0.7616707616707616
ada, min_max, 10, 0.0001, 1e-05, 0.7613636363636364
ada, min_max, 10, 0.0001, 0.01, 0.8427518427518428
ada, min_max, 50, 0.1, 0.001, 0.8298525798525799
ada, min_max, 50, 0.1, 10.0, 0.8390663390663391
ada, min_max, 50, 0.1, 1.0, 0.8378378378378378
ada, min_max, 50, 0.1, 0.01, 0.8341523341523341
ada, min_max, 50, 0.1, 0.1, 0.8363022113022113
ada, min_max, 50, 0.1, 0.0001, 0.7613636363636364
ada, min_max, 50, 0.1, 1e-05, 0.7613636363636364
ada, min_max, 50, 0.01, 10.0, 0.8433660933660934
ada, min_max, 50, 0.01, 0.001, 0.8304668304668305
ada, min_max, 50, 0.01, 1.0, 0.8412162162162162
ada, min_max, 50, 0.01, 0.1, 0.839987714987715
ada, min_max, 50, 0.01, 0.01, 0.835995085995086
ada, min_max, 50, 0.01, 0.0001, 0.7613636363636364
ada, min_max, 50, 0.01, 1e-05, 0.7613636363636364
ada, min_max, 50, 0.001, 1.0, 0.8501228501228502
ada, min_max, 50, 0.001, 10.0, 0.8525798525798526
ada, min_max, 50, 0.001, 0.001, 0.8304668304668305
ada, min_max, 50, 0.001, 0.1, 0.8498157248157249
ada, min_max, 50, 0.001, 0.01, 0.8390663390663391
ada, min_max, 50, 0.001, 0.0001, 0.7613636363636364
ada, min_max, 50, 0.001, 1e-05, 0.7613636363636364
ada, min_max, 50, 0.0001, 0.1, 0.8498157248157249
ada, min_max, 50, 0.0001, 0.001, 0.8304668304668305
ada, min_max, 50, 0.0001, 1.0, 0.8513513513513513
ada, min_max, 50, 0.0001, 10.0, 0.851965601965602
ada, min_max, 50, 0.0001, 0.01, 0.8384520884520884
ada, min_max, 50, 0.0001, 1e-05, 0.7613636363636364
ada, min_max, 50, 0.0001, 0.0001, 0.7613636363636364
ada, min_max, 100, 0.1, 1.0, 0.8387592137592138
ada, min_max, 100, 0.1, 0.1, 0.8378378378378378
ada, min_max, 100, 0.1, 10.0, 0.8396805896805897
ada, min_max, 100, 0.1, 0.001, 0.831081081081081
ada, min_max, 100, 0.1, 0.01, 0.8356879606879607
ada, min_max, 100, 0.1, 1e-05, 0.7613636363636364
ada, min_max, 100, 0.1, 0.0001, 0.7613636363636364
ada, min_max, 100, 0.01, 10.0, 0.8458230958230958
ada, min_max, 100, 0.01, 0.01, 0.8350737100737101
ada, min_max, 100, 0.01, 0.1, 0.8424447174447175
ada, min_max, 100, 0.01, 0.001, 0.8313882063882064
ada, min_max, 100, 0.01, 1.0, 0.8442874692874693
ada, min_max, 100, 0.01, 0.0001, 0.7613636363636364
ada, min_max, 100, 0.01, 1e-05, 0.7613636363636364
ada, min_max, 100, 0.001, 0.001, 0.831081081081081
ada, min_max, 100, 0.001, 0.1, 0.8488943488943489
ada, min_max, 100, 0.001, 10.0, 0.8528869778869779
ada, min_max, 100, 0.001, 1.0, 0.851044226044226
ada, min_max, 100, 0.001, 0.01, 0.8372235872235873
ada, min_max, 100, 0.001, 1e-05, 0.7613636363636364
ada, min_max, 100, 0.001, 0.0001, 0.7613636363636364
ada, min_max, 100, 0.0001, 10.0, 0.8516584766584766
ada, min_max, 100, 0.0001, 0.1, 0.8495085995085995
ada, min_max, 100, 0.0001, 0.001, 0.8313882063882064
ada, min_max, 100, 0.0001, 1.0, 0.851044226044226
ada, min_max, 100, 0.0001, 0.01, 0.8375307125307125
ada, min_max, 100, 0.0001, 0.0001, 0.7613636363636364
ada, min_max, 100, 0.0001, 1e-05, 0.7613636363636364
ada, min_max, 500, 0.1, 1.0, 0.8427518427518428
ada, min_max, 500, 0.1, 10.0, 0.8418304668304668
ada, min_max, 500, 0.1, 0.01, 0.8341523341523341
ada, min_max, 500, 0.1, 0.1, 0.8384520884520884
ada, min_max, 500, 0.1, 1e-05, 0.7613636363636364
ada, min_max, 500, 0.1, 0.0001, 0.7613636363636364
ada, min_max, 500, 0.1, 0.001, 0.824017199017199
ada, min_max, 500, 0.01, 1.0, 0.8501228501228502
ada, min_max, 500, 0.01, 10.0, 0.8513513513513513
ada, min_max, 500, 0.01, 0.01, 0.8344594594594594
ada, min_max, 500, 0.01, 0.1, 0.8492014742014742
ada, min_max, 500, 0.01, 0.001, 0.8243243243243243
ada, min_max, 500, 0.01, 1e-05, 0.7613636363636364
ada, min_max, 500, 0.01, 0.0001, 0.7613636363636364
ada, min_max, 500, 0.001, 10.0, 0.851965601965602
ada, min_max, 500, 0.001, 0.01, 0.8347665847665847
ada, min_max, 500, 0.001, 0.1, 0.8492014742014742
ada, min_max, 500, 0.001, 1.0, 0.8513513513513513
ada, min_max, 500, 0.001, 0.001, 0.824017199017199
ada, min_max, 500, 0.001, 1e-05, 0.7613636363636364
ada, min_max, 500, 0.001, 0.0001, 0.7613636363636364
ada, min_max, 500, 0.0001, 1.0, 0.8507371007371007
ada, min_max, 500, 0.0001, 0.01, 0.8347665847665847
ada, min_max, 500, 0.0001, 0.1, 0.8495085995085995
ada, min_max, 500, 0.0001, 10.0, 0.8522727272727273
ada, min_max, 500, 0.0001, 1e-05, 0.7613636363636364
ada, min_max, 500, 0.0001, 0.001, 0.824017199017199
ada, min_max, 500, 0.0001, 0.0001, 0.7613636363636364
adam, mean, 10, 0.1, 10.0, 0.8108108108108109
adam, mean, 10, 0.1, 1e-05, 0.8289312039312039
adam, mean, 10, 0.1, 0.1, 0.8326167076167076
adam, mean, 10, 0.1, 1.0, 0.8255528255528255
adam, mean, 10, 0.1, 0.001, 0.8298525798525799
adam, mean, 10, 0.1, 0.01, 0.8313882063882064
adam, mean, 10, 0.1, 0.0001, 0.8298525798525799
adam, mean, 10, 0.01, 0.0001, 0.8366093366093366
adam, mean, 10, 0.01, 1.0, 0.8298525798525799
adam, mean, 10, 0.01, 10.0, 0.8224815724815725
adam, mean, 10, 0.01, 0.1, 0.8402948402948403
adam, mean, 10, 0.01, 1e-05, 0.8353808353808354
adam, mean, 10, 0.01, 0.01, 0.839987714987715
adam, mean, 10, 0.01, 0.001, 0.8375307125307125
adam, mean, 10, 0.001, 10.0, 0.8252457002457002
adam, mean, 10, 0.001, 0.001, 0.8442874692874693
adam, mean, 10, 0.001, 1.0, 0.8338452088452089
adam, mean, 10, 0.001, 1e-05, 0.8350737100737101
adam, mean, 10, 0.001, 0.1, 0.8452088452088452
adam, mean, 10, 0.001, 0.01, 0.8452088452088452
